Date	Max Temp (C)	Min Temp (C)	Mean Temp (C)	Total Rain (mm)	Total Snow (cm)	pais	region	detalle	nota
20/1/2021	21	21	21	1	1	korea	asia	DDD	sin observaciones
21/1/2021	21	21	21	1	1	korea	asia	EEE	sin observaciones
22/1/2021	21	21	21	1	1	korea	asia	EEE	sin observaciones
23/1/2021	21	21	21	1	1	korea	asia	FFF	sin observaciones
24/1/2021	21	21	21	1	1	korea	asia	FFF	sin observaciones
25/1/2021	21	21	21	1	1	korea	asia		sin observaciones
26/1/2021	21	21	21	1	1	korea	asia	GGG	sin observaciones
27/1/2021	21	21	21	1	1	korea	asia	GGG	sin observaciones
28/1/2021	21	21	21	1	1	korea	asia	ZZZ	sin observaciones
29/1/2021	21	21	21	1	1	korea	asia	ZZZ	sin observaciones
30/1/2021	21	21	21	1	1	korea	asia	PPP	sin observaciones
31/1/2021	21	21	21	1	1	korea	asia	OOO	sin observaciones
1/2/2021	21	21	21	1	1	korea	asia	KKK	sin observaciones
2/2/2021	21	21	21	1	1	korea	asia	HHH	sin observaciones
3/2/2021	21	21	21	1	1	korea	asia	YYY	sin observaciones
4/2/2021	21	21	21	1	1	korea	asia		sin observaciones
5/2/2021	21	21	21	1	1	korea	asia	TTT	sin observaciones
6/2/2021	21	21	21	1	1	korea	asia	RRR	sin observaciones
7/2/2021	21	21	21	1	1	korea	asia	JJJ	sin observaciones
8/2/2021	21	21	21	1	1	korea	asia	WWW	sin observaciones
9/2/2021	21	21	21	1	1	korea	asia	QQQ	sin observaciones
10/2/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
11/2/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
12/2/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
13/2/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
14/2/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
15/2/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
16/2/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
17/2/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
18/2/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
19/2/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
20/2/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
21/2/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
22/2/2021	21	21	21	1	1	korea	asia	DDD	sin observaciones
23/2/2021	21	21	21	1	1	korea	asia	DDD	sin observaciones
24/2/2021	21	21	21	1	1	korea	asia	EEE	sin observaciones
25/2/2021	21	21	21	1	1	korea	asia	EEE	sin observaciones
26/2/2021	21	21	21	1	1	korea	asia	FFF	sin observaciones
27/2/2021	21	21	21	1	1	korea	asia	FFF	sin observaciones
28/2/2021	21	21	21	1	1	korea	asia		sin observaciones
1/3/2021	21	21	21	1	1	korea	asia	GGG	sin observaciones
2/3/2021	21	21	21	1	1	korea	asia	GGG	sin observaciones
3/3/2021	21	21	21	1	1	korea	asia	ZZZ	sin observaciones
4/3/2021	21	21	21	1	1	korea	asia	ZZZ	sin observaciones
5/3/2021	21	21	21	1	1	korea	asia	PPP	sin observaciones
6/3/2021	21	21	21	1	1	korea	asia	OOO	sin observaciones
7/3/2021	21	21	21	1	1	korea	asia	KKK	sin observaciones
8/3/2021	21	21	21	1	1	korea	asia	HHH	sin observaciones
9/3/2021	21	21	21	1	1	korea	asia	YYY	sin observaciones
10/3/2021	21	21	21	1	1	korea	asia		sin observaciones
11/3/2021	21	21	21	1	1	korea	asia	TTT	sin observaciones
12/3/2021	21	21	21	1	1	korea	asia	RRR	sin observaciones
13/3/2021	21	21	21	1	1	korea	asia	JJJ	sin observaciones
14/3/2021	21	21	21	1	1	korea	asia	WWW	sin observaciones
15/3/2021	21	21	21	1	1	korea	asia	QQQ	sin observaciones
16/3/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
17/3/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
18/3/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
19/3/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
20/3/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
21/3/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
22/3/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
23/3/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
24/3/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
25/3/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
26/3/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
27/3/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
28/3/2021	21	21	21	1	1	korea	asia	DDD	sin observaciones
29/3/2021	21	21	21	1	1	korea	asia	DDD	sin observaciones
30/3/2021	21	21	21	1	1	korea	asia	EEE	sin observaciones
31/3/2021	21	21	21	1	1	korea	asia	EEE	sin observaciones
1/4/2021	21	21	21	1	1	korea	asia	FFF	sin observaciones
2/4/2021	21	21	21	1	1	korea	asia	FFF	sin observaciones
3/4/2021	21	21	21	1	1	korea	asia		sin observaciones
4/4/2021	21	21	21	1	1	korea	asia	GGG	sin observaciones
5/4/2021	21	21	21	1	1	korea	asia	GGG	sin observaciones
6/4/2021	21	21	21	1	1	korea	asia	ZZZ	sin observaciones
7/4/2021	21	21	21	1	1	korea	asia	ZZZ	sin observaciones
8/4/2021	21	21	21	1	1	korea	asia	PPP	sin observaciones
9/4/2021	21	21	21	1	1	korea	asia	OOO	sin observaciones
10/4/2021	21	21	21	1	1	korea	asia	KKK	sin observaciones
11/4/2021	21	21	21	1	1	korea	asia	HHH	sin observaciones
12/4/2021	21	21	21	1	1	korea	asia	YYY	sin observaciones
13/4/2021	21	21	21	1	1	korea	asia		sin observaciones
14/4/2021	21	21	21	1	1	korea	asia	TTT	sin observaciones
15/4/2021	21	21	21	1	1	korea	asia	RRR	sin observaciones
16/4/2021	21	21	21	1	1	korea	asia	JJJ	sin observaciones
17/4/2021	21	21	21	1	1	korea	asia	WWW	sin observaciones
18/4/2021	21	21	21	1	1	korea	asia	QQQ	sin observaciones
19/4/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
20/4/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
21/4/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
22/4/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
23/4/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
24/4/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
25/4/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
26/4/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
27/4/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
28/4/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
29/4/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
30/4/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
1/5/2021	21	21	21	1	1	korea	asia	DDD	sin observaciones
2/5/2021	21	21	21	1	1	korea	asia	DDD	sin observaciones
3/5/2021	21	21	21	1	1	korea	asia	EEE	sin observaciones
4/5/2021	21	21	21	1	1	korea	asia	EEE	sin observaciones
5/5/2021	21	21	21	1	1	korea	asia	FFF	sin observaciones
6/5/2021	21	21	21	1	1	korea	asia	FFF	sin observaciones
7/5/2021	21	21	21	1	1	korea	asia		sin observaciones
8/5/2021	21	21	21	1	1	korea	asia	GGG	sin observaciones
9/5/2021	21	21	21	1	1	korea	asia	GGG	sin observaciones
10/5/2021	21	21	21	1	1	korea	asia	ZZZ	sin observaciones
11/5/2021	21	21	21	1	1	korea	asia	ZZZ	sin observaciones
12/5/2021	21	21	21	1	1	korea	asia	PPP	sin observaciones
13/5/2021	21	21	21	1	1	korea	asia	OOO	sin observaciones
14/5/2021	21	21	21	1	1	korea	asia	KKK	sin observaciones
15/5/2021	21	21	21	1	1	korea	asia	HHH	sin observaciones
16/5/2021	21	21	21	1	1	korea	asia	YYY	sin observaciones
17/5/2021	21	21	21	1	1	korea	asia		sin observaciones
18/5/2021	21	21	21	1	1	korea	asia	TTT	sin observaciones
19/5/2021	21	21	21	1	1	korea	asia	RRR	sin observaciones
20/5/2021	21	21	21	1	1	korea	asia	JJJ	sin observaciones
21/5/2021	21	21	21	1	1	korea	asia	WWW	sin observaciones
22/5/2021	21	21	21	1	1	korea	asia	QQQ	sin observaciones
23/5/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
24/5/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
25/5/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
26/5/2021	21	21	21	1	1	korea	asia		sin observaciones
27/5/2021	21	21	21	1	1	korea	asia		sin observaciones
28/5/2021	21	21	21	1	1	korea	asia		sin observaciones
29/5/2021	21	21	21	1	1	korea	asia		sin observaciones
30/5/2021	21	21	21	1	1	korea	asia		sin observaciones
31/5/2021	21	21	21	1	1	korea	asia		sin observaciones
1/6/2021	21	21	21	1	1	korea	asia		sin observaciones
2/6/2021	21	21	21	1	1	korea	asia		sin observaciones
3/6/2021	21	21	21	1	1	korea	asia		sin observaciones
4/6/2021	21	21	21	1	1	korea	asia		sin observaciones
5/6/2021	21	21	21	1	1	korea	asia		sin observaciones
6/6/2021	21	21	21	1	1	korea	asia		sin observaciones
7/6/2021	21	21	21	1	1	korea	asia		sin observaciones
8/6/2021	21	21	21	1	1	korea	asia		sin observaciones
9/6/2021	21	21	21	1	1	korea	asia		sin observaciones
10/6/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
11/6/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
12/6/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
13/6/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
14/6/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
15/6/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
16/6/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
17/6/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
18/6/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
19/6/2021	21	21	21	1	1	korea	asia	DDD	sin observaciones
20/6/2021	21	21	21	1	1	korea	asia	DDD	sin observaciones
21/6/2021	21	21	21	1	1	korea	asia	EEE	sin observaciones
22/6/2021	21	21	21	1	1	korea	asia	EEE	sin observaciones
23/6/2021	21	21	21	1	1	korea	asia	FFF	sin observaciones
24/6/2021	21	21	21	1	1	korea	asia	FFF	sin observaciones
25/6/2021	21	21	21	1	1	korea	asia		sin observaciones
26/6/2021	21	21	21	1	1	korea	asia	GGG	sin observaciones
27/6/2021	21	21	21	1	1	korea	asia	GGG	sin observaciones
28/6/2021	21	21	21	1	1	korea	asia	ZZZ	sin observaciones
29/6/2021	21	21	21	1	1	korea	asia	ZZZ	sin observaciones
30/6/2021	21	21	21	1	1	korea	asia	PPP	sin observaciones
1/7/2021	21	21	21	1	1	korea	asia	OOO	sin observaciones
2/7/2021	21	21	21	1	1	korea	asia	KKK	sin observaciones
3/7/2021	21	21	21	1	1	korea	asia	HHH	sin observaciones
4/7/2021	21	21	21	1	1	korea	asia	YYY	sin observaciones
5/7/2021	21	21	21	1	1	korea	asia		sin observaciones
6/7/2021	21	21	21	1	1	korea	asia	TTT	sin observaciones
7/7/2021	21	21	21	1	1	korea	asia	RRR	sin observaciones
8/7/2021	21	21	21	1	1	korea	asia	JJJ	sin observaciones
9/7/2021	21	21	21	1	1	korea	asia	WWW	sin observaciones
10/7/2021	21	21	21	1	1	korea	asia	QQQ	sin observaciones
11/7/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
12/7/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
13/7/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
14/7/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
15/7/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
16/7/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
17/7/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
18/7/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
19/7/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
20/7/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
21/7/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
22/7/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
23/7/2021	21	21	21	1	1	korea	asia	DDD	sin observaciones
24/7/2021	21	21	21	1	1	korea	asia	DDD	sin observaciones
25/7/2021	21	21	21	1	1	korea	asia	EEE	sin observaciones
26/7/2021	21	21	21	1	1	korea	asia	EEE	sin observaciones
27/7/2021	21	21	21	1	1	korea	asia	FFF	sin observaciones
28/7/2021	21	21	21	1	1	korea	asia	FFF	sin observaciones
29/7/2021	21	21	21	1	1	korea	asia		sin observaciones
30/7/2021	21	21	21	1	1	korea	asia	GGG	sin observaciones
31/7/2021	21	21	21	1	1	korea	asia	GGG	sin observaciones
1/8/2021	21	21	21	1	1	korea	asia	ZZZ	sin observaciones
2/8/2021	21	21	21	1	1	korea	asia	ZZZ	sin observaciones
3/8/2021	21	21	21	1	1	korea	asia	PPP	sin observaciones
4/8/2021	21	21	21	1	1	korea	asia	OOO	sin observaciones
5/8/2021	21	21	21	1	1	korea	asia	KKK	sin observaciones
6/8/2021	21	21	21	1	1	korea	asia	HHH	sin observaciones
7/8/2021	21	21	21	1	1	korea	asia	YYY	sin observaciones
8/8/2021	21	21	21	1	1	korea	asia		sin observaciones
9/8/2021	21	21	21	1	1	korea	asia	TTT	sin observaciones
10/8/2021	21	21	21	1	1	korea	asia	RRR	sin observaciones
11/8/2021	21	21	21	1	1	korea	asia	JJJ	sin observaciones
12/8/2021	21	21	21	1	1	korea	asia	WWW	sin observaciones
13/8/2021	21	21	21	1	1	korea	asia	QQQ	sin observaciones
14/8/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
15/8/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
16/8/2021	21	21	21	1	1	korea	asia	NNN	sin observaciones
17/8/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
18/8/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
19/8/2021	21	21	21	1	1	korea	asia	AAA	sin observaciones
20/8/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
21/8/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
22/8/2021	21	21	21	1	1	korea	asia	BBB	sin observaciones
23/8/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
24/8/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
25/8/2021	21	21	21	1	1	korea	asia	CCC	sin observaciones
26/8/2021	21	21	21	1	1	korea	asia	DDD	sin observaciones
27/8/2021	21	21	21	1	1	korea	asia	DDD	sin observaciones
28/8/2021	21	21	21	1	1	korea	asia	EEE	sin observaciones
29/8/2021	21	21	21	1	1	korea	asia	EEE	sin observaciones
30/8/2021	21	21	21	1	1	korea	asia	FFF	sin observaciones
31/8/2021	21	21	21	1	1	korea	asia	FFF	
1/9/2021	21	21	21	1	1	korea	asia		
2/9/2021	21	21	21	1	1	korea	asia	GGG	
3/9/2021	21	21	21	1	1	korea	asia	GGG	
4/9/2021	21	21	21	1	1	korea	asia	ZZZ	
5/9/2021	21	21	21	1	1	korea	asia	ZZZ	
6/9/2021	21	21	21	1	1	korea	asia	PPP	
7/9/2021	21	21	21	1	1	korea	asia	OOO	
8/9/2021	21	21	21	1	1	korea	asia	KKK	
9/9/2021	21	21	21	1	1	korea	asia	HHH	
10/9/2021	21	21	21	1	1	korea	asia	YYY	
11/9/2021	21	21	21	1	1	korea	asia		
12/9/2021	21	21	21	1	1	korea	asia	TTT	
13/9/2021	21	21	21	1	1	korea	asia	RRR	
14/9/2021	21	21	21	1	1	korea	asia	JJJ	
15/9/2021	21	21	21	1	1	korea	asia	WWW	
16/9/2021	21	21	21	1	1	korea	asia	QQQ	
17/9/2021	21	21	21	1	1	korea	asia	NNN	
18/9/2021	21	21	21	1	1	korea	asia	NNN	
19/9/2021	21	21	21	1	1	korea	asia	NNN	
20/9/2021	21	21	21	1	1	korea	asia	AAA	
21/9/2021	21	21	21	1	1	korea	asia	AAA	
22/9/2021	21	21	21	1	1	korea	asia	AAA	
23/9/2021	21	21	21	1	1	korea	asia	BBB	
24/9/2021	21	21	21	1	1	korea	asia	BBB	
25/9/2021	21	21	21	1	1	korea	asia	BBB	
26/9/2021	21	21	21	1	1	korea	asia	CCC	
27/9/2021	21	21	21	1	1	korea	asia	CCC	
28/9/2021	21	21	21	1	1	korea	asia	CCC	
29/9/2021	21	21	21	1	1	korea	asia	DDD	
30/9/2021	21	21	21	1	1	korea	asia	DDD	
1/10/2021	21	21	21	1	1	korea	asia	EEE	
2/10/2021	21	21	21	1	1	korea	asia	EEE	
3/10/2021	21	21	21	1	1	korea	asia	FFF	
4/10/2021	21	21	21	1	1	korea	asia	FFF	
5/10/2021	21	21	21	1	1	korea	asia		
6/10/2021	21	21	21	1	1	korea	asia	GGG	
7/10/2021	21	21	21	1	1	korea	asia	GGG	
8/10/2021	21	21	21	1	1	korea	asia	ZZZ	
9/10/2021	21	21	21	1	1	korea	asia	ZZZ	
10/10/2021	21	21	21	1	1	korea	asia	PPP	
11/10/2021	21	21	21	1	1	korea	asia	OOO	
12/10/2021	21	21	21	1	1	korea	asia	KKK	
13/10/2021	21	21	21	1	1	korea	asia	HHH	
14/10/2021	21	21	21	1	1	korea	asia	YYY	
15/10/2021	21	21	21	1	1	korea	asia		
16/10/2021	21	21	21	1	1	korea	asia	TTT	
17/10/2021	21	21	21	1	1	korea	asia	RRR	
18/10/2021	21	21	21	1	1	korea	asia	JJJ	
19/10/2021	21	21	21	1	1	korea	asia	WWW	
20/10/2021	21	21	21	1	1	korea	asia	QQQ	
21/10/2021	21	21	21	1	1	korea	asia	NNN	
22/10/2021	21	21	21	1	1	korea	asia	NNN	
23/10/2021	21	21	21	1	1	korea	asia	NNN	
24/10/2021	21	21	21	1	1	korea	asia	AAA	
25/10/2021	21	21	21	1	1	korea	asia	AAA	
26/10/2021	21	21	21	1	1	korea	asia	AAA	
27/10/2021	21	21	21	1	1	korea	asia	BBB	
28/10/2021	21	21	21	1	1	korea	asia	BBB	
29/10/2021	21	21	21	1	1	korea	asia	BBB	
30/10/2021	21	21	21	1	1	korea	asia	CCC	
31/10/2021	21	21	21	1	1	korea	asia	CCC	
1/11/2021	21	21	21	1	1	korea	asia	CCC	
2/11/2021	21	21	21	1	1	korea	asia	DDD	
3/11/2021	21	21	21	1	1	korea	asia	DDD	
4/11/2021	21	21	21	1	1	korea	asia	EEE	
5/11/2021	21	21	21	1	1	korea	asia	EEE	
6/11/2021	21	21	21	1	1	korea	asia	FFF	
7/11/2021	21	21	21	1	1	korea	asia	FFF	
8/11/2021	21	21	21	1	1	korea	asia		
9/11/2021	21	21	21	1	1	korea	asia	GGG	
10/11/2021	21	21	21	1	1	korea	asia	GGG	
11/11/2021	21	21	21	1	1	korea	asia	ZZZ	
12/11/2021	21	21	21	1	1	korea	asia	ZZZ	
13/11/2021	21	21	21	1	1	korea	asia	PPP	
14/11/2021	21	21	21	1	1	korea	asia	OOO	
15/11/2021	21	21	21	1	1	korea	asia	KKK	
16/11/2021	21	21	21	1	1	korea	asia	HHH	
17/11/2021	21	21	21	1	1	korea	asia	YYY	
18/11/2021	21	21	21	1	1	korea	asia		
19/11/2021	21	21	21	1	1	korea	asia	TTT	
20/11/2021	21	21	21	1	1	korea	asia	RRR	
21/11/2021	21	21	21	1	1	korea	asia	JJJ	
22/11/2021	21	21	21	1	1	korea	asia	WWW	
23/11/2021	21	21	21	1	1	korea	asia	QQQ	
24/11/2021	21	21	21	1	1	korea	asia	NNN	
25/11/2021	21	21	21	1	1	korea	asia	NNN	
26/11/2021	21	21	21	1	1	korea	asia	NNN	
27/11/2021	21	21	21	1	1	korea	asia		
28/11/2021	21	21	21	1	1	korea	asia		
29/11/2021	21	21	21	1	1	korea	asia		
30/11/2021	21	21	21	1	1	korea	asia		
1/12/2021	21	21	21	1	1	korea	asia		
2/12/2021	21	21	21	1	1	korea	asia		
3/12/2021	21	21	21	1	1	korea	asia		
4/12/2021	21	21	21	1	1	korea	asia		
5/12/2021	21	21	21	1	1	korea	asia		
6/12/2021	21	21	21	1	1	korea	asia		
7/12/2021	21	21	21	1	1	korea	asia		
8/12/2021	21	21	21	1	1	korea	asia		
9/12/2021	21	21	21	1	1	korea	asia		
10/12/2021	21	21	21	1	1	korea	asia		
11/12/2021	21	21	21	1	1	korea	asia		
12/12/2021	21	21	21	1	1	korea	asia		
13/12/2021	21	21	21	1	1	korea	asia		
14/12/2021	21	21	21	1	1	korea	asia		
15/12/2021	21	21	21	1	1	korea	asia		
16/12/2021	21	21	21	1	1	korea	asia		
17/12/2021	21	21	21	1	1	korea	asia		
18/12/2021	21	21	21	1	1	korea	asia		
19/12/2021	21	21	21	1	1	korea	asia		
20/12/2021	21	21	21	1	1	korea	asia		
21/12/2021	21	21	21	1	1	korea	asia		
22/12/2021	21	21	21	1	1	korea	asia		
23/12/2021	21	21	21	1	1	korea	asia		
24/12/2021	21	21	21	1	1	korea	asia		
25/12/2021	21	21	21	1	1	korea	asia		
26/12/2021	21	21	21	1	1	korea	asia		
27/12/2021	21	21	21	1	1	korea	asia		
28/12/2021	21	21	21	1	1	korea	asia		
29/12/2021	21	21	21	1	1	korea	asia		
30/12/2021	21	21	21	1	1	korea	asia		
31/12/2021	21	21	21	1	1	korea	asia		
1/1/2014	-16.5	-24.6	-20.6	0	0	rusia	asia		
2/1/2014	-22.6	-27.3	-25	0	1.4	rusia	asia		
3/1/2014	-19.2	-24.3	-21.8	0	0	rusia	asia		
4/1/2014	-8.6	-23.3	-16	0	0	rusia	asia		
5/1/2014	0.3	-12.6	-6.2	12.2	1.8	rusia	asia		
6/1/2014	7.1	-11.1	-2	14.3	0.4	rusia	asia	AAA	
7/1/2014	-11.1	-16.6	-13.9	0	0.2	rusia	asia	AAA	
8/1/2014	-8.7	-14.7	-11.7	0	0	rusia	asia	AAA	
9/1/2014	-7.8	-12.3	-10.1	0	0	rusia	asia	BBB	
10/1/2014	-4.5	-14.2	-9.4	0	0	rusia	asia	BBB	
11/1/2014	7.3	-6.4	0.5	6.2	0	rusia	asia	BBB	
12/1/2014	4.5	0.3	2.4	0	0	rusia	asia	CCC	
13/1/2014	5.1	-0.9	2.1	0	0	rusia	asia	CCC	
14/1/2014	4.2	-1.3	1.5	5.4	0	rusia	asia	CCC	sin observaciones
15/1/2014	1.9	-4.1	-1.1	0.2	0	rusia	asia	DDD	
16/1/2014	-0.5	-5.1	-2.8	0	0	rusia	asia	DDD	medida difusa
17/1/2014	0.6	-5.2	-2.3	0	0.6	rusia	asia	EEE	con error
18/1/2014	2.4	-7	-2.3	0	0.2	rusia	asia	EEE	sin observaciones
19/1/2014	-2.2	-6.4	-4.3	0	1.4	rusia	asia	FFF	sin observaciones
20/1/2014	-6.4	-20.7	-13.6	0	1.6	rusia	asia	FFF	sin observaciones
21/1/2014	-19.1	-23.8	-21.5	0	0	rusia	asia		sin observaciones
22/1/2014	-17.6	-25.4	-21.5	0	0	rusia	asia	GGG	sin observaciones
23/1/2014	-17.5	-23.2	-20.4	0	0	rusia	asia	GGG	sin observaciones
24/1/2014	-9.7	-23.8	-16.8	0	0	rusia	asia	ZZZ	sin observaciones
25/1/2014	-5.3	-15.5	-10.4	0	2	rusia	asia	ZZZ	sin observaciones
26/1/2014	-13.8	-21.5	-17.7	0	0.4	rusia	asia	PPP	sin observaciones
27/1/2014	-6.4	-17.9	-12.2	0	5.6	rusia	asia	OOO	sin observaciones
28/1/2014	-10.8	-19.9	-15.4	0	0	rusia	asia	KKK	sin observaciones
29/1/2014	-9.6	-14.2	-11.9	0	0	rusia	asia	HHH	sin observaciones
30/1/2014	-4.4	-12.7	-8.6	0	0	rusia	asia	YYY	sin observaciones
31/1/2014	1.3	-7.1	-2.9	0	0	rusia	asia		sin observaciones
1/2/2014	-1.3	-10.9	-6.1	0	12	rusia	asia	TTT	sin observaciones
2/2/2014	-1.1	-7.9	-4.5	0	4.6	rusia	asia	RRR	sin observaciones
3/2/2014	-6.9	-15.3	-11.1	0	0	rusia	asia	JJJ	sin observaciones
4/2/2014	-6.1	-16.8	-11.5	0	0	rusia	asia	WWW	sin observaciones
5/2/2014	-7.9	-15.6	-11.8	0	5.4	rusia	asia	QQQ	sin observaciones
6/2/2014	-9.3	-20	-14.7	0	0.4	rusia	asia	NNN	sin observaciones
7/2/2014	-7.6	-12.9	-10.3	0	0	rusia	asia	NNN	sin observaciones
8/2/2014	-5.7	-12.3	-9	0	0	rusia	asia	NNN	sin observaciones
9/2/2014	-7.1	-12.5	-9.8	0	1.4	rusia	asia	AAA	sin observaciones
10/2/2014	-6.8	-16.1	-11.5	0	0.4	rusia	asia	AAA	sin observaciones
11/2/2014	-11.1	-19.6	-15.4	0	0	rusia	asia	AAA	sin observaciones
12/2/2014	-9.8	-23.1	-16.5	0	0	rusia	asia	BBB	sin observaciones
13/2/2014	-6.1	-18.4	-12.3	0	2	rusia	asia	BBB	sin observaciones
14/2/2014	-2.2	-6.1	-4.2	0	12.4	rusia	asia	BBB	sin observaciones
15/2/2014	-5.6	-11.8	-8.7	0	0	rusia	asia	CCC	sin observaciones
16/2/2014	-9.5	-15.8	-12.7	0	0	rusia	asia	CCC	sin observaciones
17/2/2014	-9.9	-17.4	-13.7	0	0	rusia	asia	CCC	sin observaciones
18/2/2014	-3.4	-15.6	-9.5	0	2.4	rusia	asia	DDD	sin observaciones
19/2/2014	1.5	-5.4	-2	0	0	rusia	asia	DDD	sin observaciones
20/2/2014	2.8	-4.9	-1.1	0	0	rusia	asia	EEE	sin observaciones
21/2/2014	4.2	-0.6	1.8	19.2	0	rusia	asia	EEE	sin observaciones
22/2/2014	6.1	-1.8	2.2	0	0	rusia	asia	FFF	sin observaciones
23/2/2014	1.7	-4.3	-1.3	0	0	rusia	asia	FFF	sin observaciones
24/2/2014	-4.3	-10.6	-7.5	0	0.2	rusia	asia		sin observaciones
25/2/2014	-9	-12.9	-11	0	0	rusia	asia	GGG	sin observaciones
26/2/2014	-9.7	-14.8	-12.3	0	1.6	rusia	asia	GGG	sin observaciones
27/2/2014	-6.9	-14.8	-10.9	0	0.4	rusia	asia	ZZZ	sin observaciones
28/2/2014	-12.1	-18.2	-15.2	0	0	rusia	asia	ZZZ	sin observaciones
1/3/2014	-3.4	-14.2	-8.8	0	2	rusia	asia	PPP	sin observaciones
2/3/2014	-5.5	-16.6	-11.1	0	0.6	rusia	asia	OOO	sin observaciones
3/3/2014	-13	-18.1	-15.6	0	0	rusia	asia	KKK	sin observaciones
4/3/2014	-11	-18.5	-14.8	0	1.4	rusia	asia	HHH	sin observaciones
5/3/2014	-9	-17.6	-13.3	0	0	rusia	asia	YYY	sin observaciones
6/3/2014	-6.9	-19.4	-13.2	0	0	rusia	asia		sin observaciones
7/3/2014	0.2	-17.8	-8.8	0	0	rusia	asia	TTT	sin observaciones
8/3/2014	3.3	-6.2	-1.5	0	0.8	rusia	asia	RRR	sin observaciones
9/3/2014	-3.8	-12.6	-8.2	0	3	rusia	asia	JJJ	sin observaciones
10/3/2014	0.7	-5.4	-2.4	0	4	rusia	asia	WWW	sin observaciones
11/3/2014	5.2	0.2	2.7	0	0	rusia	asia	QQQ	sin observaciones
12/3/2014	1.7	-11.9	-5.1	0	16.6	rusia	asia	NNN	sin observaciones
13/3/2014	-6.7	-15.6	-11.2	0	2.4	rusia	asia	NNN	sin observaciones
14/3/2014	2.1	-16.7	-7.3	0	0	rusia	asia	NNN	sin observaciones
